133,189,7.443601
134,94,0.485910
134,217,1.258200
135,245,4.846963
136,2,9.141110
136,14,5.939521
136,218,4.970854
136,408,4.421910
137,43,7.721722
138,44,4.433475
138,174,4.682736
138,234,4.464839
138,394,2.061360
139,395,3.731472
139,425,9.648864
140,285,0.712649
141,477,5.268115
142,4,5.181895
142,41,8.417345
144,114,4.244666
144,256,7.138330
145,146,8.367612
145,229,3.896712
145,252,6.059969
145,386,5.399652
145,407,4.022905
147,23,4.729076
147,371,1.058642
148,214,8.022166
148,404,6.691515
149,5,2.445066
149,151,2.643993
149,469,0.819245
150,326,2.336341
150,392,4.918517
151,22,2.668530
151,278,4.257659
152,277,9.635121
152,440,7.960598
153,81,1.719841
153,202,0.647398
153,207,2.931755
154,396,8.260107
155,122,7.267167
156,79,8.022823
156,148,0.462954
156,287,1.541618
156,503,0.626696
158,342,9.292206
158,414,2.053584
158,435,6.999913
159,211,4.951363
159,253,7.118597
161,164,2.014439
161,419,4.366601
161,425,8.613262
162,151,4.450747
162,160,5.242480
162,165,7.534206
163,171,8.230681
163,419,2.328460
164,4,4.311878
164,128,9.873374
164,420,8.506801
165,177,3.122936
166,44,9.976010
168,42,4.686067
170,259,5.419931
170,403,1.600569
170,446,8.215124
171,90,0.420337
172,133,1.109094
172,301,5.192545
172,364,5.619222
172,491,5.173912
173,60,7.374377
173,241,0.237767
173,302,6.713200
174,109,0.672240
175,173,9.211964
176,241,3.807345
177,307,1.681455
178,10,6.914353
178,21,7.139816
178,31,5.902195
178,186,9.297681
178,434,5.064636
179,171,9.193169
180,226,7.241126
180,440,4.913262
182,22,9.761395
182,371,2.739779
183,24,6.988596
183,53,0.983351
183,159,6.111269
183,162,4.956302
184,170,5.892992
184,410,1.520657
184,489,7.316325
185,152,0.525651
186,416,3.213217
186,434,2.458972
187,36,3.835855
187,55,5.975713
187,483,9.353163
188,24,5.136353
188,40,6.504776
188,187,4.081302
189,61,4.803031
189,149,5.346644
190,94,6.059326
190,148,7.036661
190,447,9.383158
191,159,4.140807
192,64,7.832193
192,480,6.818096
193,164,5.278856
193,191,1.445405
193,201,2.521707
193,372,0.058108
194,284,2.760777
195,331,2.796496
195,433,5.073131
198,54,4.170589
198,207,4.370547
199,206,7.664086
199,357,4.418240
200,217,2.977671
201,5,3.391711
201,96,0.565506
201,329,4.858008
202,226,1.153601
203,0,8.647449
203,209,3.680274
203,335,1.630416
203,425,0.586652
203,507,4.686333
204,329,8.838210
207,431,4.128357
208,329,8.146021
208,469,9.195725
209,465,7.702764
211,394,5.728695
211,505,8.034646
212,220,8.617602
212,348,8.696246
212,455,3.897827
213,214,5.261446
213,228,4.206180
213,413,7.493959
214,82,3.387466
214,144,7.433829
214,161,8.792827
214,244,7.104035
214,464,3.600200
216,152,1.618681
217,235,0.973321
218,21,5.630490
218,178,8.783136
219,94,6.355702
219,410,8.785345
219,508,1.139575
220,504,3.832370
221,471,1.226178
223,408,1.441588
224,182,7.088794
224,353,3.915756
225,109,6.291379
225,224,9.087819
226,419,8.593539
227,448,4.294444
227,483,4.991319
227,497,4.512841
228,99,7.410180
229,109,3.008216
229,113,1.109084
230,38,2.391720
231,365,8.336406
231,467,1.303521
232,234,3.397800
233,73,4.408278
233,139,4.334444
234,113,3.829346
234,248,4.300433
234,280,6.705265
234,490,6.983684
235,63,8.494290
235,233,7.935888
235,491,0.105983
235,505,6.394189
236,104,6.452530
236,127,3.779867
237,45,3.901110
237,105,6.938951
237,127,2.922338
237,509,8.545108
238,223,1.449983
238,234,0.065826
238,366,3.825730
238,494,3.451111
239,36,2.917088
239,167,1.252663
240,107,0.496488
241,140,3.774397
241,188,7.560998
242,218,0.125191
243,478,5.613535
244,249,4.161447
244,328,5.150757
244,480,8.422019
245,27,4.655420
245,40,0.509930
245,181,2.032469
246,182,8.316924
247,239,8.397090
248,217,1.820146
249,105,9.341760
249,124,3.696714
249,129,6.282025
249,488,4.454053
250,63,7.485628
250,172,1.318920
250,460,6.656428
251,97,5.817038
251,491,9.820504
252,144,9.215514
253,475,9.677554
253,496,2.795169
254,62,5.908681
254,504,8.348568
255,127,7.307178
255,156,3.501795
256,47,6.644831
256,90,8.693188
256,476,9.180493
257,219,9.518015
257,267,4.165914
258,207,9.625729
258,304,5.266555
259,297,8.182892
259,306,6.632301
260,129,9.414875
260,292,1.269076
260,309,8.868388
261,77,1.637951
261,256,6.028027
261,267,8.388399
261,346,3.921638
262,103,6.676805
262,332,0.010402
262,470,6.291244
263,59,5.747716
263,162,3.520412
263,469,3.714664
263,479,5.768536
264,288,7.447239
264,296,4.431811
265,154,0.927091
265,286,9.924271
265,296,0.339706
265,390,4.877246
265,494,8.958283
266,24,6.889056
266,283,4.822385
267,412,9.471728
268,60,9.533089
268,84,1.279605
268,349,8.572986
268,456,0.080009
271,248,0.513429
271,340,6.417327
272,306,1.379563
272,424,8.248021
273,85,6.562318
273,90,5.269279
273,153,9.031533
273,497,2.783083
274,26,3.921020
274,144,2.437583
274,155,7.285782
274,275,2.020155
274,320,0.235339
275,334,1.887909
275,373,7.798788
275,383,6.666977
276,66,3.518214
276,148,2.927987
276,332,2.244731
277,191,4.053603
277,286,5.797829
278,400,4.378032
279,85,8.344486
280,60,8.492187
282,32,2.653971
283,25,5.339985
283,90,9.987369
283,411,1.230986
284,280,4.256819
284,286,2.143542
284,333,0.340442
285,315,1.069371
286,326,4.825667
287,150,2.582670
288,360,2.831820
289,277,2.089152
289,305,7.642995
289,352,5.762768
290,111,9.079399
291,295,1.149926
292,484,6.984644
293,317,7.482210
294,365,8.950687
296,40,3.465447
296,168,2.158341
297,169,0.187673
297,313,7.856845
298,238,7.302534
298,313,8.779189
298,427,3.440815
299,303,3.628293
299,352,0.815745
300,54,7.766170
301,177,4.938022
301,284,6.430916
301,393,3.529621
301,484,2.822630
302,282,6.265263
303,6,1.583826
303,107,2.527033
303,168,8.547485
303,418,6.088360
305,267,3.742881
306,375,2.626008
307,294,2.036145
307,314,0.718792
308,24,9.632803
308,317,1.983204
309,28,0.822452
309,403,1.534101
310,48,8.093147
311,87,0.464748
311,286,8.298925
311,442,8.013666
312,56,3.998154
312,428,6.555512
313,333,9.863772
313,363,4.141660
313,441,1.089406
314,42,8.672520
314,274,8.345345
314,382,7.172218
316,368,2.233173
316,485,0.025720
317,17,4.103560
317,294,0.234392
317,305,3.771249
317,311,7.940783
317,369,3.324718
317,378,6.542192
318,125,2.598607
319,57,9.870545
319,442,6.426829
320,313,3.775565
321,144,4.496577
321,355,5.862143
322,54,4.841177
322,408,0.825131
323,3,1.017083
323,387,8.418263
324,238,8.280991
324,430,8.134668
325,386,8.399560
328,72,6.424531
328,204,8.159436
328,282,1.944401
328,303,9.307213
328,356,3.790661
328,480,2.285285
329,425,9.858615
330,296,4.590225
331,111,2.797362
331,154,7.401917
331,380,3.046285
332,228,8.133762
332,380,7.180432
332,413,7.852879
333,108,5.774821
333,334,7.987972
334,62,6.281670
334,99,4.723846
334,110,5.300901
334,316,8.580666
334,411,3.997433
335,15,8.465899
335,296,4.574221
335,334,2.932024
335,494,9.999999
336,182,7.418750
336,256,7.967881
337,341,6.011337
338,276,2.524412
338,396,5.760484
339,451,7.479531
340,84,9.896455
340,126,5.552228
341,501,1.079034
342,435,2.470541
343,93,3.350310
343,326,0.702972
343,357,8.763855
343,499,1.462550
344,378,6.622292
345,89,5.854424
345,379,4.946223
346,115,9.249049
347,24,2.571272
347,318,6.210935
347,451,0.251426
348,460,6.111124
349,249,5.688691
349,269,3.745991
349,463,3.769007
349,511,5.835321
350,486,1.116957
351,5,6.854796
351,264,8.719989
351,284,9.745635
351,386,4.758689
352,252,9.921866
352,387,6.990058
352,420,4.755092
353,377,4.456622
353,389,4.400713
353,418,9.971796
354,146,1.251600
354,334,1.910676
355,272,6.566163
355,353,4.581588
356,73,1.400459
356,375,9.729906
357,103,8.523560
357,373,9.256976
358,199,4.672009
358,405,4.607903
359,333,8.662729
359,447,3.853811
360,206,8.144104
361,201,3.146724
361,259,6.883539
361,355,1.665987
362,262,1.771299
363,238,1.988544
364,248,6.747777
364,300,3.240815
364,416,3.215035
365,301,8.705672
366,462,9.420395
367,172,6.612663
367,326,1.711763
368,496,1.662483
369,330,3.618312
370,342,9.638754
373,21,0.248370
374,39,8.862854
374,63,9.133103
374,325,1.734036
374,331,8.146044
374,350,5.834805
374,375,4.722813
375,99,3.329800
375,263,5.134507
376,507,8.283367
377,49,0.057731
377,373,4.551114
378,52,8.436889
378,62,7.341769
378,336,4.235382
379,98,4.064682
379,109,5.260347
379,169,4.042842
379,490,2.655242
380,483,1.857830
381,105,6.210520
381,305,3.279860
381,350,1.851707
382,62,5.336472
382,414,9.258438
383,87,0.321563
383,116,5.654962
383,319,1.411188
383,327,3.098094
384,449,1.637051
385,149,3.802028
385,240,6.027085
385,264,3.357680
385,489,5.444847
386,262,2.885834
386,418,4.398811
387,326,3.262531
389,165,3.190582
391,134,3.499198
391,167,9.855037
391,389,0.428431
392,136,7.854959
392,200,1.023595
392,353,4.380732
392,388,2.833109
393,450,8.824198
394,154,6.707976
394,291,7.580753
394,392,8.535267
395,223,2.347161
396,300,2.620212
396,335,3.002034
396,348,9.918429
396,404,4.291810
396,506,4.643371
396,508,1.826985
397,15,5.038542
397,124,8.981380
397,408,6.295120
397,461,5.445049
399,15,0.557551
400,20,9.753186
400,184,8.700077
401,441,5.189188
402,105,9.696973
402,214,2.293427
402,256,8.966079
403,19,0.856881
403,429,7.713188
403,445,0.528838
404,273,0.725649
404,409,6.876304
405,468,9.447028
407,343,9.118614
408,215,8.155165
408,440,4.823954
408,472,7.034800
409,41,1.692675
409,156,2.108541
409,160,3.734042
409,189,8.068950
409,267,6.592532
409,467,5.226087
410,391,6.072633
410,443,0.227441
411,140,3.779382
411,223,9.697302
413,60,7.934928
413,286,4.537750
414,13,2.449815
415,284,2.146055
415,413,4.076422
417,292,3.438056
417,428,6.887125
418,263,7.784037
418,456,0.226345
419,294,0.546983
419,295,1.643871
419,496,0.125670
420,166,9.215464
420,300,5.454703
421,300,5.569606
421,425,4.819484
422,400,4.092639
424,413,9.411370
424,426,5.900463
424,428,2.834796
425,15,7.460486
425,146,5.547545
425,355,1.180460
425,493,3.549509
425,504,2.664683
426,160,4.150348
426,386,5.301349
426,409,4.704758
426,414,0.997584
427,415,1.336819
427,416,4.388525
428,36,9.938119
428,168,3.505899
429,151,8.018276
429,301,3.019171
429,309,5.523695
430,132,5.070383
430,428,7.299117
431,303,3.858337
432,499,2.650996
433,308,8.566465
433,344,8.934720
434,150,9.642323
434,250,2.847969
434,409,7.191789
434,446,4.869984
435,291,8.586179
435,388,0.213827
435,447,9.595555
435,503,9.978840
436,304,5.880726
436,420,4.088171
437,242,5.458898
437,434,5.751245
437,501,6.816543
439,39,5.642983
439,387,2.935795
440,274,9.780065
441,293,5.841215
441,297,5.220517
441,509,8.079320
442,222,5.951696
443,175,2.012020
444,49,2.815068
444,420,7.932617
444,441,7.894112
445,406,1.608476
446,24,7.616783
446,447,3.924014
447,151,3.333618
447,315,7.804296
447,510,9.543994
448,72,7.772615
448,499,8.421065
449,43,7.686255
449,429,5.856721
450,195,8.017976
450,198,6.910817
450,331,5.513680
450,353,5.873991
451,263,8.987406
452,353,2.606594
452,468,0.010391
453,463,0.927486
453,469,6.793635
454,470,7.455188
455,116,9.820065
455,340,7.829866
455,341,0.877258
455,478,9.268427
456,72,7.815748
456,208,2.873046
456,329,2.965614
457,9,9.100634
457,282,8.918944
458,220,7.526534
458,254,4.686389
459,251,2.095439
459,442,8.978731
460,465,9.587474
460,499,9.185173
461,38,2.636274
461,141,7.716792
461,324,7.759400
462,218,4.192543
462,322,6.474489
462,478,8.296625
464,89,7.804411
465,89,1.208769
465,146,9.918614
465,213,4.255076
466,472,6.339087
467,144,4.309228
467,215,7.987602
467,304,2.475449
467,499,0.425618
468,400,0.949062
468,451,0.444476
468,470,8.244079
469,93,5.124622
469,113,9.983011
469,482,2.123909
470,128,1.097958
471,55,0.977797
471,262,3.877030
471,351,8.993074
472,210,8.172483
472,338,8.176232
472,345,4.590656
473,17,5.931129
473,451,6.678512
473,493,7.393580
474,150,6.258360
474,318,8.961994
475,207,3.290013
476,317,4.520081
477,445,2.595706
477,470,7.041457
478,151,6.912755
478,344,8.797659
478,450,2.175223
478,506,7.858369
479,335,7.157448
479,467,1.960339
481,225,0.214376
481,323,7.610661
481,429,4.207780
482,36,6.771742
482,448,0.514417
483,49,6.340581
483,133,1.104118
483,227,0.184998
483,427,5.386365
483,465,6.407140
484,377,0.287727
485,295,3.305703
486,230,3.763929
486,245,7.690822
487,256,7.629581
487,288,1.854093
487,423,8.386418
487,437,3.689814
488,490,7.869259
489,233,8.154821
489,376,8.979941
490,443,4.134022
490,451,5.548890
490,474,3.516174
491,169,9.720180
491,420,1.417075
492,349,8.017586
492,381,4.016145
492,460,6.027680
496,212,7.553759
497,61,9.786229
497,354,7.301544
498,350,8.789996
500,260,6.779062
500,372,2.885628
500,478,0.231467
500,488,9.446517
501,437,5.685411
502,113,0.313488
502,418,6.420050
503,39,0.691954
503,247,5.747321
503,301,2.108236
503,499,7.571934
503,502,2.760725
504,72,3.748331
504,471,3.550793
504,505,6.226600
505,66,3.472444
505,243,5.164931
505,248,6.967211
505,361,8.078593
505,447,7.363953
506,166,3.285125
506,337,4.411975
506,362,9.331640
507,67,5.674928
507,504,9.877988
508,141,1.120634
508,239,4.450414
509,428,5.454413
509,508,1.493447
510,459,5.259309
511,203,9.090431
511,239,5.084595
511,480,4.637463
